meta,position,is_qb,year_span,start_year,end_year,slug,full_slug,iter
Tony Aiello (WB-BB) 1944-1944,WB-BB,0,1944-1944,1944,1944,/players/A/AielTo20.htm,https://www.pro-football-reference.com/players/A/AielTo20.htm,a
Danny Aiken (LS) 2011-2015,LS,0,2011-2015,2011,2015,/players/A/AikeDa00.htm,https://www.pro-football-reference.com/players/A/AikeDa00.htm,a
Kamar Aiken (WR) 2011-2018,WR,0,2011-2018,2011,2018,/players/A/AikeKa00.htm,https://www.pro-football-reference.com/players/A/AikeKa00.htm,a
Sam Aiken (WR) 2003-2010,WR,0,2003-2010,2003,2010,/players/A/AikeSa00.htm,https://www.pro-football-reference.com/players/A/AikeSa00.htm,a
Carl Aikens (WR) 1987-1987,WR,0,1987-1987,1987,1987,/players/A/AikeCa20.htm,https://www.pro-football-reference.com/players/A/AikeCa20.htm,a
Walt Aikens (CB) 2014-2019,CB,0,2014-2019,2014,2019,/players/A/AikeWa00.htm,https://www.pro-football-reference.com/players/A/AikeWa00.htm,a
Troy Aikman+ (QB) 1989-2000,QB,1,1989-2000,1989,2000,/players/A/AikmTr00.htm,https://www.pro-football-reference.com/players/A/AikmTr00.htm,a
Jim Ailinger (G) 1924-1924,G,0,1924-1924,1924,1924,/players/A/AiliJi20.htm,https://www.pro-football-reference.com/players/A/AiliJi20.htm,a
Charles Aiu (G) 1976-1978,G,0,1976-1978,1976,1978,/players/A/AiuxCh20.htm,https://www.pro-football-reference.com/players/A/AiuxCh20.htm,a
Victor Aiyewa (LB) 2013-2013,LB,0,2013-2013,2013,2013,/players/A/AiyeVi00.htm,https://www.pro-football-reference.com/players/A/AiyeVi00.htm,a
Brandon Aiyuk (WR) 2020-2023,WR,0,2020-2023,2020,2023,/players/A/AiyuBr00.htm,https://www.pro-football-reference.com/players/A/AiyuBr00.htm,a
Jay Ajayi (RB) 2015-2019,RB,0,2015-2019,2015,2019,/players/A/AjayJa00.htm,https://www.pro-football-reference.com/players/A/AjayJa00.htm,a
Seyi Ajirotutu (WR) 2010-2015,WR,0,2010-2015,2010,2015,/players/A/AjirSe00.htm,https://www.pro-football-reference.com/players/A/AjirSe00.htm,a
Hakim Akbar (LB) 2001-2002,LB,0,2001-2002,2001,2002,/players/A/AkbaHa20.htm,https://www.pro-football-reference.com/players/A/AkbaHa20.htm,a
Cam Akers (RB) 2020-2023,RB,0,2020-2023,2020,2023,/players/A/AkerCa00.htm,https://www.pro-football-reference.com/players/A/AkerCa00.htm,a
David Akers (K) 1998-2013,K,0,1998-2013,1998,2013,/players/A/akersdav01.htm,https://www.pro-football-reference.com/players/A/akersdav01.htm,a
Landen Akers (WR) 2021-2021,WR,0,2021-2021,2021,2021,/players/A/AkerLa00.htm,https://www.pro-football-reference.com/players/A/AkerLa00.htm,a
Harold Akin (T) 1967-1968,T,0,1967-1968,1967,1968,/players/A/AkinHa20.htm,https://www.pro-football-reference.com/players/A/AkinHa20.htm,a
Len Akin (G-LB) 1942-1942,G-LB,0,1942-1942,1942,1942,/players/A/AkinLe20.htm,https://www.pro-football-reference.com/players/A/AkinLe20.htm,a
Freedom Akinmoladun (DE) 2019-2021,DE,0,2019-2021,2019,2021,/players/A/AkinFr01.htm,https://www.pro-football-reference.com/players/A/AkinFr01.htm,a
Al Akins (HB-DB) 1946-1948,HB-DB,0,1946-1948,1946,1948,/players/A/AkinAl20.htm,https://www.pro-football-reference.com/players/A/AkinAl20.htm,a
Chris Akins (DB) 1999-2003,DB,0,1999-2003,1999,2003,/players/A/AkinCh20.htm,https://www.pro-football-reference.com/players/A/AkinCh20.htm,a
Frank Akins (FB) 1943-1946,FB,0,1943-1946,1943,1946,/players/A/AkinFr00.htm,https://www.pro-football-reference.com/players/A/AkinFr00.htm,a
Jordan Akins (TE) 2018-2023,TE,0,2018-2023,2018,2023,/players/A/AkinJo00.htm,https://www.pro-football-reference.com/players/A/AkinJo00.htm,a
Mike Akiu (WR) 1985-1986,WR,0,1985-1986,1985,1986,/players/A/AkiuMi20.htm,https://www.pro-football-reference.com/players/A/AkiuMi20.htm,a
Azeez Al-Shaair (LB) 2019-2023,LB,0,2019-2023,2019,2023,/players/A/AlShAz00.htm,https://www.pro-football-reference.com/players/A/AlShAz00.htm,a
Anthony Alabi (T) 2006-2007,T,0,2006-2007,2006,2007,/players/A/AlabAn20.htm,https://www.pro-football-reference.com/players/A/AlabAn20.htm,a
Otaro Alaka (LB) 2020-2020,LB,0,2020-2020,2020,2020,/players/A/AlakOt01.htm,https://www.pro-football-reference.com/players/A/AlakOt01.htm,a
Ikaika Alama-Francis (DE) 2007-2011,DE,0,2007-2011,2007,2011,/players/A/AlamIk99.htm,https://www.pro-football-reference.com/players/A/AlamIk99.htm,a
Dick Alban (DB) 1952-1959,DB,0,1952-1959,1952,1959,/players/A/AlbaDi00.htm,https://www.pro-football-reference.com/players/A/AlbaDi00.htm,a
Dom Albanese (BB-E-FB) 1925-1925,BB-E-FB,0,1925-1925,1925,1925,/players/A/AlbaDo20.htm,https://www.pro-football-reference.com/players/A/AlbaDo20.htm,a
Vannie Albanese (FB-DB-BB-LB) 1937-1938,FB-DB-BB-LB,0,1937-1938,1937,1938,/players/A/AlbaVa20.htm,https://www.pro-football-reference.com/players/A/AlbaVa20.htm,a
Tom Alberghini (G) 1945-1945,G,0,1945-1945,1945,1945,/players/A/AlbeTo20.htm,https://www.pro-football-reference.com/players/A/AlbeTo20.htm,a
Branden Albert (G) 2008-2016,G,0,2008-2016,2008,2016,/players/A/AlbeBr20.htm,https://www.pro-football-reference.com/players/A/AlbeBr20.htm,a
Frankie Albert (QB-DB) 1946-1952,QB-DB,1,1946-1952,1946,1952,/players/A/AlbeFr00.htm,https://www.pro-football-reference.com/players/A/AlbeFr00.htm,a
Sergio Albert (K) 1974-1974,K,0,1974-1974,1974,1974,/players/A/AlbeSe20.htm,https://www.pro-football-reference.com/players/A/AlbeSe20.htm,a
Trev Alberts (LB) 1994-1996,LB,0,1994-1996,1994,1996,/players/A/AlbeTr20.htm,https://www.pro-football-reference.com/players/A/AlbeTr20.htm,a
Art Albrecht (T-C-LB) 1942-1944,T-C-LB,0,1942-1944,1942,1944,/players/A/AlbrAr20.htm,https://www.pro-football-reference.com/players/A/AlbrAr20.htm,a
Ted Albrecht (T-G) 1977-1981,T-G,0,1977-1981,1977,1981,/players/A/AlbrTe20.htm,https://www.pro-football-reference.com/players/A/AlbrTe20.htm,a
Alex Albright (LB) 2011-2012,LB,0,2011-2012,2011,2012,/players/A/AlbrAl00.htm,https://www.pro-football-reference.com/players/A/AlbrAl00.htm,a
Bill Albright (G-T-DT) 1951-1954,G-T-DT,0,1951-1954,1951,1954,/players/A/AlbrBi20.htm,https://www.pro-football-reference.com/players/A/AlbrBi20.htm,a
Bryson Albright (LB) 2016-2017,LB,0,2016-2017,2016,2017,/players/A/AlbrBr00.htm,https://www.pro-football-reference.com/players/A/AlbrBr00.htm,a
Ethan Albright (G-C-T) 1995-2010,G-C-T,0,1995-2010,1995,2010,/players/A/AlbrEt20.htm,https://www.pro-football-reference.com/players/A/AlbrEt20.htm,a
Ira Albright (NT-RB) 1987-1987,NT-RB,0,1987-1987,1987,1987,/players/A/AlbrIr20.htm,https://www.pro-football-reference.com/players/A/AlbrIr20.htm,a
Vince Albritton (DB) 1984-1991,DB,0,1984-1991,1984,1991,/players/A/AlbrVi20.htm,https://www.pro-football-reference.com/players/A/AlbrVi20.htm,a
Zac Alcorn (TE) 2006-2006,TE,0,2006-2006,2006,2006,/players/A/AlcoZa20.htm,https://www.pro-football-reference.com/players/A/AlcoZa20.htm,a
Grady Alderman (T-G) 1960-1974,T-G,0,1960-1974,1960,1974,/players/A/AldeGr00.htm,https://www.pro-football-reference.com/players/A/AldeGr00.htm,a
John Alderton (DE) 1953-1953,DE,0,1953-1953,1953,1953,/players/A/AldeJo20.htm,https://www.pro-football-reference.com/players/A/AldeJo20.htm,a
Ki Aldrich (C-LB-G) 1939-1947,C-LB-G,0,1939-1947,1939,1947,/players/A/AldrKi20.htm,https://www.pro-football-reference.com/players/A/AldrKi20.htm,a
Allen Aldridge (DE) 1971-1974,DE,0,1971-1974,1971,1974,/players/A/AldrAl20.htm,https://www.pro-football-reference.com/players/A/AldrAl20.htm,a
Allen Aldridge (LB) 1994-2001,LB,0,1994-2001,1994,2001,/players/A/AldrAl21.htm,https://www.pro-football-reference.com/players/A/AldrAl21.htm,a
Bennie Aldridge (DB-HB) 1950-1953,DB-HB,0,1950-1953,1950,1953,/players/A/AldrBe00.htm,https://www.pro-football-reference.com/players/A/AldrBe00.htm,a
Jerry Aldridge (RB) 1980-1980,RB,0,1980-1980,1980,1980,/players/A/AldrJe20.htm,https://www.pro-football-reference.com/players/A/AldrJe20.htm,a
Kevin Aldridge (DE) 2002-2002,DE,0,2002-2002,2002,2002,/players/A/AldrKe20.htm,https://www.pro-football-reference.com/players/A/AldrKe20.htm,a
Lionel Aldridge (DE) 1963-1973,DE,0,1963-1973,1963,1973,/players/A/AldrLi20.htm,https://www.pro-football-reference.com/players/A/AldrLi20.htm,a
Melvin Aldridge (DB) 1993-1995,DB,0,1993-1995,1993,1995,/players/A/AldrMe20.htm,https://www.pro-football-reference.com/players/A/AldrMe20.htm,a
Arnold Ale (LB) 1994-1996,LB,0,1994-1996,1994,1996,/players/A/AlexAr20.htm,https://www.pro-football-reference.com/players/A/AlexAr20.htm,a
Ink Aleaga (LB) 1997-1999,LB,0,1997-1999,1997,1999,/players/A/AleaIn20.htm,https://www.pro-football-reference.com/players/A/AleaIn20.htm,a
Keith Alex (G) 1993-1993,G,0,1993-1993,1993,1993,/players/A/AlexKe20.htm,https://www.pro-football-reference.com/players/A/AlexKe20.htm,a
Steve Alexakos (G) 1970-1971,G,0,1970-1971,1970,1971,/players/A/AlexSt20.htm,https://www.pro-football-reference.com/players/A/AlexSt20.htm,a
Adonis Alexander (CB) 2018-2018,CB,0,2018-2018,2018,2018,/players/A/AlexAd00.htm,https://www.pro-football-reference.com/players/A/AlexAd00.htm,a
Brent Alexander (DB) 1994-2005,DB,0,1994-2005,1994,2005,/players/A/AlexBr20.htm,https://www.pro-football-reference.com/players/A/AlexBr20.htm,a
Bruce Alexander (DB) 1989-1993,DB,0,1989-1993,1989,1993,/players/A/AlexBr21.htm,https://www.pro-football-reference.com/players/A/AlexBr21.htm,a
Charles Alexander (RB) 1979-1985,RB,0,1979-1985,1979,1985,/players/A/AlexCh00.htm,https://www.pro-football-reference.com/players/A/AlexCh00.htm,a
D.J. Alexander (OLB) 2015-2019,OLB,0,2015-2019,2015,2019,/players/A/AlexD.00.htm,https://www.pro-football-reference.com/players/A/AlexD.00.htm,a
Dan Alexander (G-T) 1977-1989,G-T,0,1977-1989,1977,1989,/players/A/AlexDa20.htm,https://www.pro-football-reference.com/players/A/AlexDa20.htm,a
Dan Alexander (RB) 2001-2003,RB,0,2001-2003,2001,2003,/players/A/AlexDa21.htm,https://www.pro-football-reference.com/players/A/AlexDa21.htm,a
Danario Alexander (WR) 2010-2012,WR,0,2010-2012,2010,2012,/players/A/AlexDa00.htm,https://www.pro-football-reference.com/players/A/AlexDa00.htm,a
David Alexander (C-G-T) 1987-1996,C-G-T,0,1987-1996,1987,1996,/players/A/AlexDa22.htm,https://www.pro-football-reference.com/players/A/AlexDa22.htm,a
Derrick Alexander (WR) 1994-2002,WR,0,1994-2002,1994,2002,/players/A/AlexDe00.htm,https://www.pro-football-reference.com/players/A/AlexDe00.htm,a
Derrick Alexander (DE) 1995-1999,DE,0,1995-1999,1995,1999,/players/A/AlexDe20.htm,https://www.pro-football-reference.com/players/A/AlexDe20.htm,a
Doc Alexander (C-G-T-E) 1921-1927,C-G-T-E,0,1921-1927,1921,1927,/players/A/AlexDo20.htm,https://www.pro-football-reference.com/players/A/AlexDo20.htm,a
Dominique Alexander (LB) 2016-2017,LB,0,2016-2017,2016,2017,/players/A/AlexDo01.htm,https://www.pro-football-reference.com/players/A/AlexDo01.htm,a
Elijah Alexander (LB) 1992-2001,LB,0,1992-2001,1992,2001,/players/A/AlexEl20.htm,https://www.pro-football-reference.com/players/A/AlexEl20.htm,a
Eric Alexander (LB) 2004-2010,LB,0,2004-2010,2004,2010,/players/A/AlexEr20.htm,https://www.pro-football-reference.com/players/A/AlexEr20.htm,a
Frank Alexander (DE) 2012-2014,DE,0,2012-2014,2012,2014,/players/A/AlexFr00.htm,https://www.pro-football-reference.com/players/A/AlexFr00.htm,a
Gerald Alexander (DB) 2007-2011,DB,0,2007-2011,2007,2011,/players/A/AlexGe99.htm,https://www.pro-football-reference.com/players/A/AlexGe99.htm,a
Glenn Alexander (WR) 1970-1970,WR,0,1970-1970,1970,1970,/players/A/AlexGl00.htm,https://www.pro-football-reference.com/players/A/AlexGl00.htm,a
Harold Alexander (P) 1993-1994,P,0,1993-1994,1993,1994,/players/A/AlexHa20.htm,https://www.pro-football-reference.com/players/A/AlexHa20.htm,a
Jaire Alexander (CB) 2018-2023,CB,0,2018-2023,2018,2023,/players/A/AlexJa00.htm,https://www.pro-football-reference.com/players/A/AlexJa00.htm,a
Jeff Alexander (RB) 1989-1992,RB,0,1989-1992,1989,1992,/players/A/AlexJe00.htm,https://www.pro-football-reference.com/players/A/AlexJe00.htm,a
John Alexander (T) 1922-1926,T,0,1922-1926,1922,1926,/players/A/AlexJo20.htm,https://www.pro-football-reference.com/players/A/AlexJo20.htm,a
John Alexander (DE) 1977-1978,DE,0,1977-1978,1977,1978,/players/A/AlexJo21.htm,https://www.pro-football-reference.com/players/A/AlexJo21.htm,a
Kermit Alexander (DB) 1963-1973,DB,0,1963-1973,1963,1973,/players/A/AlexKe01.htm,https://www.pro-football-reference.com/players/A/AlexKe01.htm,a
Kevin Alexander (WR) 1996-1997,WR,0,1996-1997,1996,1997,/players/A/AlexKe00.htm,https://www.pro-football-reference.com/players/A/AlexKe00.htm,a
Kevin Alexander (LB-DE) 2010-2010,LB-DE,0,2010-2010,2010,2010,/players/A/AlexKe02.htm,https://www.pro-football-reference.com/players/A/AlexKe02.htm,a
Kwon Alexander (OLB) 2015-2023,OLB,0,2015-2023,2015,2023,/players/A/AlexKw00.htm,https://www.pro-football-reference.com/players/A/AlexKw00.htm,a
Lorenzo Alexander (LB) 2007-2019,LB,0,2007-2019,2007,2019,/players/A/AlexLo99.htm,https://www.pro-football-reference.com/players/A/AlexLo99.htm,a
Mackensie Alexander (CB) 2016-2022,CB,0,2016-2022,2016,2022,/players/A/AlexMa01.htm,https://www.pro-football-reference.com/players/A/AlexMa01.htm,a
Maurice Alexander (SS) 2014-2019,SS,0,2014-2019,2014,2019,/players/A/AlexMa00.htm,https://www.pro-football-reference.com/players/A/AlexMa00.htm,a
Maurice Alexander (WR) 2022-2022,WR,0,2022-2022,2022,2022,/players/A/AlexMa02.htm,https://www.pro-football-reference.com/players/A/AlexMa02.htm,a
Mike Alexander (WR) 1989-1991,WR,0,1989-1991,1989,1991,/players/A/AlexMi00.htm,https://www.pro-football-reference.com/players/A/AlexMi00.htm,a
Mister Alexander (LB) 2011-2012,LB,0,2011-2012,2011,2012,/players/A/AlexMi01.htm,https://www.pro-football-reference.com/players/A/AlexMi01.htm,a
P.J. Alexander (G) 2004-2007,G,0,2004-2007,2004,2007,/players/A/AlexP.20.htm,https://www.pro-football-reference.com/players/A/AlexP.20.htm,a
Patrise Alexander (LB) 1996-1998,LB,0,1996-1998,1996,1998,/players/A/AlexPa20.htm,https://www.pro-football-reference.com/players/A/AlexPa20.htm,a
Ray Alexander (WR) 1984-1989,WR,0,1984-1989,1984,1989,/players/A/AlexRa00.htm,https://www.pro-football-reference.com/players/A/AlexRa00.htm,a
Robert Alexander (RB) 1982-1983,RB,0,1982-1983,1982,1983,/players/A/AlexRo20.htm,https://www.pro-football-reference.com/players/A/AlexRo20.htm,a
Roc Alexander (DB) 2004-2006,DB,0,2004-2006,2004,2006,/players/A/AlexRo21.htm,https://www.pro-football-reference.com/players/A/AlexRo21.htm,a
Rogers Alexander (LB) 1986-1987,LB,0,1986-1987,1986,1987,/players/A/AlexRo22.htm,https://www.pro-football-reference.com/players/A/AlexRo22.htm,a
Rufus Alexander (LB) 2008-2008,LB,0,2008-2008,2008,2008,/players/A/AlexRu20.htm,https://www.pro-football-reference.com/players/A/AlexRu20.htm,a
Shaun Alexander (RB) 2000-2008,RB,0,2000-2008,2000,2008,/players/A/AlexSh00.htm,https://www.pro-football-reference.com/players/A/AlexSh00.htm,a
Stephen Alexander (TE) 1998-2006,TE,0,1998-2006,1998,2006,/players/A/AlexSt00.htm,https://www.pro-football-reference.com/players/A/AlexSt00.htm,a
Vadal Alexander (OG) 2016-2017,OG,0,2016-2017,2016,2017,/players/A/AlexVa00.htm,https://www.pro-football-reference.com/players/A/AlexVa00.htm,a
Vincent Alexander (RB) 1987-1987,RB,0,1987-1987,1987,1987,/players/A/AlexVi20.htm,https://www.pro-football-reference.com/players/A/AlexVi20.htm,a
Willie Alexander (DB) 1971-1979,DB,0,1971-1979,1971,1979,/players/A/AlexWi20.htm,https://www.pro-football-reference.com/players/A/AlexWi20.htm,a
Alton Alexis (WR) 1980-1980,WR,0,1980-1980,1980,1980,/players/A/AlexAl20.htm,https://www.pro-football-reference.com/players/A/AlexAl20.htm,a
Rich Alexis (RB) 2005-2007,RB,0,2005-2007,2005,2007,/players/A/AlexRi00.htm,https://www.pro-football-reference.com/players/A/AlexRi00.htm,a
Ted Alflen (RB) 1969-1969,RB,0,1969-1969,1969,1969,/players/A/AlflTe20.htm,https://www.pro-football-reference.com/players/A/AlflTe20.htm,a
Julie Alfonse (WB-TB-DB) 1937-1938,WB-TB-DB,0,1937-1938,1937,1938,/players/A/AlfoJu20.htm,https://www.pro-football-reference.com/players/A/AlfoJu20.htm,a
Brian Alford (WR) 1998-1999,WR,0,1998-1999,1998,1999,/players/A/AlfoBr00.htm,https://www.pro-football-reference.com/players/A/AlfoBr00.htm,a
Bruce Alford (E-DB) 1946-1951,E-DB,0,1946-1951,1946,1951,/players/A/AlfoBr01.htm,https://www.pro-football-reference.com/players/A/AlfoBr01.htm,a
Bruce Alford (K) 1967-1969,K,0,1967-1969,1967,1969,/players/A/AlfoBr20.htm,https://www.pro-football-reference.com/players/A/AlfoBr20.htm,a
Darnell Alford (G) 2000-2002,G,0,2000-2002,2000,2002,/players/A/AlfoDa20.htm,https://www.pro-football-reference.com/players/A/AlfoDa20.htm,a
DeAundre Alford (DB) 2022-2023,DB,0,2022-2023,2022,2023,/players/A/AlfoDe00.htm,https://www.pro-football-reference.com/players/A/AlfoDe00.htm,a
Gene Alford (WB-DB-BB-FB) 1931-1934,WB-DB-BB-FB,0,1931-1934,1931,1934,/players/A/AlfoGe20.htm,https://www.pro-football-reference.com/players/A/AlfoGe20.htm,a
Jay Alford (DT) 2007-2010,DT,0,2007-2010,2007,2010,/players/A/AlfoJa99.htm,https://www.pro-football-reference.com/players/A/AlfoJa99.htm,a
Lynwood Alford (LB) 1987-1987,LB,0,1987-1987,1987,1987,/players/A/AlfoLy20.htm,https://www.pro-football-reference.com/players/A/AlfoLy20.htm,a
Mario Alford (WR) 2015-2016,WR,0,2015-2016,2015,2016,/players/A/AlfoMa00.htm,https://www.pro-football-reference.com/players/A/AlfoMa00.htm,a
Mike Alford (C) 1965-1966,C,0,1965-1966,1965,1966,/players/A/AlfoMi20.htm,https://www.pro-football-reference.com/players/A/AlfoMi20.htm,a
Robert Alford (CB) 2013-2021,CB,0,2013-2021,2013,2021,/players/A/AlfoRo00.htm,https://www.pro-football-reference.com/players/A/AlfoRo00.htm,a
Warren Alfson (G-LB) 1941-1941,G-LB,0,1941-1941,1941,1941,/players/A/AlfsWa20.htm,https://www.pro-football-reference.com/players/A/AlfsWa20.htm,a
Charles Ali (RB) 2007-2008,RB,0,2007-2008,2007,2008,/players/A/AlixCh00.htm,https://www.pro-football-reference.com/players/A/AlixCh00.htm,a
Josh Ali (WR) 2022-2022,WR,0,2022-2022,2022,2022,/players/A/AlixJo00.htm,https://www.pro-football-reference.com/players/A/AlixJo00.htm,a
Mo Alie-Cox (TE) 2018-2023,TE,0,2018-2023,2018,2023,/players/A/AlieMo00.htm,https://www.pro-football-reference.com/players/A/AlieMo00.htm,a
Tuineau Alipate (LB) 1994-1995,LB,0,1994-1995,1994,1995,/players/A/AlipTu20.htm,https://www.pro-football-reference.com/players/A/AlipTu20.htm,a
Don Allard (QB) 1961-1962,QB,1,1961-1962,1961,1962,/players/A/AllaDo20.htm,https://www.pro-football-reference.com/players/A/AllaDo20.htm,a
Raul Allegre (K) 1983-1991,K,0,1983-1991,1983,1991,/players/A/allegrau01.htm,https://www.pro-football-reference.com/players/A/allegrau01.htm,a
Nick Allegretti (G) 2019-2023,G,0,2019-2023,2019,2023,/players/A/AlleNi00.htm,https://www.pro-football-reference.com/players/A/AlleNi00.htm,a
Andy Alleman (G) 2008-2009,G,0,2008-2009,2008,2009,/players/A/AlleAn20.htm,https://www.pro-football-reference.com/players/A/AlleAn20.htm,a
Anthony Allen (WR) 1985-1989,WR,0,1985-1989,1985,1989,/players/A/AlleAn00.htm,https://www.pro-football-reference.com/players/A/AlleAn00.htm,a
Anthony Allen (RB) 2011-2012,RB,0,2011-2012,2011,2012,/players/A/AlleAn01.htm,https://www.pro-football-reference.com/players/A/AlleAn01.htm,a
Antonio Allen (SS) 2012-2016,SS,0,2012-2016,2012,2016,/players/A/AlleAn02.htm,https://www.pro-football-reference.com/players/A/AlleAn02.htm,a
Armando Allen (RB) 2011-2012,RB,0,2011-2012,2011,2012,/players/A/AlleAr00.htm,https://www.pro-football-reference.com/players/A/AlleAr00.htm,a
Asher Allen (DB) 2009-2011,DB,0,2009-2011,2009,2011,/players/A/AlleAs99.htm,https://www.pro-football-reference.com/players/A/AlleAs99.htm,a
Beau Allen (DT) 2014-2019,DT,0,2014-2019,2014,2019,/players/A/AlleBe00.htm,https://www.pro-football-reference.com/players/A/AlleBe00.htm,a
Brandon Allen (QB) 2019-2022,QB,1,2019-2022,2019,2022,/players/A/AlleBr00.htm,https://www.pro-football-reference.com/players/A/AlleBr00.htm,a
Brevin Allen (DE) 2023-2023,DE,0,2023-2023,2023,2023,/players/A/AlleBr04.htm,https://www.pro-football-reference.com/players/A/AlleBr04.htm,a
Brian Allen (LB) 2001-2004,LB,0,2001-2004,2001,2004,/players/A/AlleBr21.htm,https://www.pro-football-reference.com/players/A/AlleBr21.htm,a
Brian Allen (RB) 2003-2003,RB,0,2003-2003,2003,2003,/players/A/AlleBr20.htm,https://www.pro-football-reference.com/players/A/AlleBr20.htm,a
Brian Allen (CB) 2017-2021,CB,0,2017-2021,2017,2021,/players/A/AlleBr01.htm,https://www.pro-football-reference.com/players/A/AlleBr01.htm,a
Brian Allen (C) 2018-2022,C,0,2018-2022,2018,2022,/players/A/AlleBr02.htm,https://www.pro-football-reference.com/players/A/AlleBr02.htm,a
Buddy Allen (HB) 1961-1961,HB,0,1961-1961,1961,1961,/players/A/AlleBu00.htm,https://www.pro-football-reference.com/players/A/AlleBu00.htm,a
Carl Allen (RB-DB) 1948-1948,RB-DB,0,1948-1948,1948,1948,/players/A/AlleCa20.htm,https://www.pro-football-reference.com/players/A/AlleCa20.htm,a
Carl Allen (DB) 1977-1982,DB,0,1977-1982,1977,1982,/players/A/AlleCa21.htm,https://www.pro-football-reference.com/players/A/AlleCa21.htm,a
Chase Allen (LB) 2017-2018,LB,0,2017-2018,2017,2018,/players/A/AlleCh02.htm,https://www.pro-football-reference.com/players/A/AlleCh02.htm,a
Chase Allen (TE) 2022-2022,TE,0,2022-2022,2022,2022,/players/A/AlleCh03.htm,https://www.pro-football-reference.com/players/A/AlleCh03.htm,a
Chuck Allen (LB) 1961-1972,LB,0,1961-1972,1961,1972,/players/A/AlleCh00.htm,https://www.pro-football-reference.com/players/A/AlleCh00.htm,a
